time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,Sumv_BMU2,HeatRelay_BMU2,FanRelay_BMU2,VNum_BMU2,TNum_BMU2,
8-54-29,181,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-30,202,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-31,222,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-32,241,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-33,6,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-34,27,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-35,46,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-36,67,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-37,88,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-38,107,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-39,128,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-40,149,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-41,169,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-42,187,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-43,209,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-44,230,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-45,250,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-47,28,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,0,0,0,0,0,
8-54-47,35,0,1,419.7,419.4,0,99.8,0,0,0,1,81,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,0,0,0,0,0,0,0,0,0,0,0,0,10,212,81,211,211,211,215,215,215,25,25,0,0,0,0,0,
8-54-48,54,0,1,419.7,419.4,0,99.8,0,0,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,0,0,0,10,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,
8-54-49,76,330,330,10,10,0,99.8,0,0,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,cc00c3c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,
8-54-50,95,330,330,10,10,0,99.8,0,0,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,25,25,25,25,25,25,25,25,25,0,0,0,0,0,
8-54-51,116,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000300000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,10,25,25,25,25,25,25,25,25,25,25,
8-54-52,136,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0,0,0,0,10,25,25,25,25,25,25,25,25,25,25,
8-54-53,155,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-54,175,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-55,197,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-56,217,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00003c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,25,25,25,25,25,25,25,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-57,237,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-58,1,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,25,25,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-54-59,22,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-55-0,42,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,10,212,81,211,211,211,215,215,215,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-55-1,62,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,25,25,25,25,25,25,25,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
8-55-2,81,330,330,10,10,0,99.8,3.65,17,0,1,28,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c00503c000000000,0a00000000000000,0000000000000000,0000000000000000,106885,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,0,0,0,60,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
